,Id,State,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Total night charge,Total intl minutes,Total intl calls,Total intl charge,Customer service calls,Churn
899,CUST-900,VA,89,415,No,Yes,32,209.9,113.0,35.68,249.8,104.0,21.23,224.2,92.0,10.09,8.7,7.0,2.35,1,False
900,CUST-901,VA,72,510,Yes,Yes,29,139.8,114.0,23.77,138.2,91.0,11.75,221.0,88.0,9.95,5.5,6.0,1.49,0,False
901,CUST-902,CT,23,510,No,No,0,321.6,107.0,54.67,251.6,115.0,21.39,141.1,158.0,6.35,11.3,3.0,3.05,2,True
902,CUST-903,HI,149,510,No,No,0,166.6,61.0,28.32,218.8,107.0,18.6,208.3,131.0,9.37,8.2,6.0,2.21,7,False
903,CUST-904,WI,73,415,No,No,0,214.2,90.0,36.41,196.8,78.0,16.73,157.9,112.0,7.11,5.9,8.0,1.59,0,False
904,CUST-905,MD,61,415,No,No,0,260.0,123.0,44.2,210.5,127.0,17.89,234.7,70.0,10.56,9.0,3.0,2.43,1,True
905,CUST-906,WV,161,415,No,No,0,191.9,113.0,32.62,70.9,87.0,6.03,204.8,107.0,9.22,13.4,4.0,3.62,4,True
906,CUST-907,VT,73,408,No,No,0,213.0,95.0,36.21,188.8,104.0,16.05,136.2,89.0,6.13,13.5,3.0,3.65,0,False
907,CUST-908,UT,118,415,No,Yes,24,118.1,83.0,20.08,109.6,72.0,9.32,245.5,73.0,11.05,16.9,2.0,4.56,1,False
908,CUST-909,CO,23,408,No,No,0,190.2,89.0,32.33,166.4,108.0,14.14,219.8,73.0,9.89,15.0,4.0,4.05,6,False
909,CUST-910,NC,127,415,No,Yes,25,82.2,95.0,13.97,163.3,109.0,13.88,264.9,104.0,11.92,5.1,6.0,1.38,0,False
910,CUST-911,NJ,42,415,No,Yes,32,163.8,80.0,27.85,177.8,123.0,15.11,190.4,106.0,8.57,8.1,5.0,2.19,0,False
911,CUST-912,AR,118,415,No,No,0,267.8,145.0,45.53,316.4,121.0,26.89,208.6,91.0,9.39,14.4,11.0,3.89,5,True
912,CUST-913,IA,45,510,No,No,0,159.8,91.0,27.17,120.4,86.0,10.23,163.0,93.0,7.34,10.6,3.0,2.86,2,False
913,CUST-914,GA,50,408,No,Yes,24,214.3,129.0,36.43,289.8,55.0,24.63,312.5,130.0,14.06,10.6,4.0,2.86,1,False
914,CUST-915,MO,179,510,No,No,0,287.3,123.0,48.84,288.0,114.0,24.48,266.0,112.0,11.97,10.5,4.0,2.84,0,True
915,CUST-916,MO,152,408,No,No,0,101.2,122.0,17.2,141.6,87.0,12.04,198.5,124.0,8.93,7.5,3.0,2.03,2,False
916,CUST-917,WY,105,415,No,No,0,102.8,74.0,17.48,281.7,125.0,23.94,228.1,113.0,10.26,13.2,5.0,3.56,2,False
917,CUST-918,HI,72,415,No,No,0,109.1,97.0,18.55,115.7,96.0,9.83,295.8,84.0,13.31,8.3,6.0,2.24,0,False
918,CUST-919,PA,52,408,No,No,0,215.9,67.0,36.7,217.0,108.0,18.45,342.8,130.0,15.43,5.2,2.0,1.4,1,False
919,CUST-920,TX,125,415,No,No,0,203.4,110.0,34.58,128.7,97.0,10.94,190.5,113.0,8.57,11.0,4.0,2.97,1,False
920,CUST-921,VA,143,510,No,No,0,110.1,113.0,18.72,169.0,59.0,14.37,166.7,94.0,7.5,9.2,2.0,2.48,1,False
921,CUST-922,RI,65,415,No,No,0,111.0,51.0,18.87,219.8,84.0,18.68,202.0,89.0,9.09,4.4,14.0,1.19,1,False
922,CUST-923,WI,80,415,No,No,0,239.9,121.0,40.78,142.3,51.0,12.1,364.3,106.0,16.39,9.3,5.0,2.51,1,False
923,CUST-924,MS,1,415,No,No,0,144.8,107.0,24.62,112.5,66.0,9.56,218.7,79.0,9.84,13.8,3.0,3.73,1,False
924,CUST-925,KY,60,408,No,No,0,135.4,134.0,23.02,205.9,85.0,17.5,204.0,103.0,9.18,7.9,4.0,2.13,1,False
925,CUST-926,NC,43,415,No,No,0,84.2,134.0,14.31,80.8,103.0,6.87,196.1,79.0,8.82,10.8,2.0,2.92,1,False
926,CUST-927,NV,143,415,No,No,0,209.1,127.0,35.55,106.1,80.0,9.02,179.6,90.0,8.08,14.0,6.0,3.78,0,False
927,CUST-928,UT,81,415,No,Yes,24,130.1,117.0,22.12,196.0,61.0,16.66,139.3,123.0,6.27,11.4,5.0,3.08,0,False
928,CUST-929,ME,205,510,No,Yes,24,175.8,139.0,29.89,155.0,98.0,13.18,180.7,64.0,8.13,7.8,5.0,2.11,2,False
929,CUST-930,HI,24,415,No,No,0,241.9,104.0,41.12,145.2,112.0,12.34,214.5,105.0,9.65,6.6,5.0,1.78,1,False
930,CUST-931,OH,74,415,No,No,0,136.7,106.0,23.24,228.6,105.0,19.43,265.3,114.0,11.94,9.8,4.0,2.65,0,False
931,CUST-932,WV,77,510,No,No,0,67.7,68.0,11.51,195.7,86.0,16.63,236.5,137.0,10.64,12.0,2.0,3.24,1,False
932,CUST-933,OK,74,415,No,No,0,200.4,87.0,34.07,309.2,105.0,26.28,152.1,118.0,6.84,10.0,2.0,2.7,1,False
933,CUST-934,KY,74,510,Yes,No,0,125.8,103.0,21.39,207.7,96.0,17.65,207.4,143.0,9.33,14.1,4.0,3.81,1,True
934,CUST-935,AL,200,408,No,No,0,128.2,87.0,21.79,133.2,105.0,11.32,177.6,123.0,7.99,11.2,2.0,3.02,1,False
935,CUST-936,MD,86,408,No,No,0,226.3,88.0,38.47,223.0,107.0,18.96,255.6,92.0,11.5,13.0,3.0,3.51,4,False
936,CUST-937,NE,91,510,No,Yes,37,162.3,107.0,27.59,233.9,115.0,19.88,277.4,94.0,12.48,9.2,4.0,2.48,0,False
937,CUST-938,DC,76,415,No,No,0,224.4,121.0,38.15,147.9,97.0,12.57,183.8,74.0,8.27,6.7,2.0,1.81,2,False
938,CUST-939,TX,130,415,No,No,0,120.5,127.0,20.49,189.7,52.0,16.12,270.1,107.0,12.15,14.3,2.0,3.86,1,False
939,CUST-940,OH,56,408,No,No,0,91.1,90.0,15.49,179.3,115.0,15.24,300.7,89.0,13.53,11.9,8.0,3.21,2,False
940,CUST-941,DE,117,415,No,No,0,168.8,137.0,28.7,241.4,107.0,20.52,204.8,106.0,9.22,15.5,4.0,4.19,0,False
941,CUST-942,IA,63,510,No,No,0,153.5,81.0,26.1,287.3,115.0,24.42,230.2,85.0,10.36,6.5,5.0,1.76,2,False
942,CUST-943,VT,126,415,No,No,0,226.2,88.0,38.45,140.3,114.0,11.93,208.9,110.0,9.4,6.4,2.0,1.73,0,False
943,CUST-944,OR,132,510,No,No,0,191.9,107.0,32.62,206.9,127.0,17.59,272.0,88.0,12.24,12.6,2.0,3.4,1,False
944,CUST-945,NV,81,415,No,Yes,28,167.9,147.0,28.54,190.7,105.0,16.21,193.0,103.0,8.69,9.2,6.0,2.48,4,True
945,CUST-946,NC,122,415,No,No,0,180.0,88.0,30.6,145.0,77.0,12.33,233.7,120.0,10.52,11.5,6.0,3.11,2,False
946,CUST-947,NJ,46,408,No,No,0,257.4,67.0,43.76,261.1,91.0,22.19,204.4,107.0,9.2,13.4,5.0,3.62,2,True
947,CUST-948,MN,150,415,No,Yes,28,174.4,75.0,29.65,169.9,80.0,14.44,201.6,130.0,9.07,11.0,4.0,2.97,1,False
948,CUST-949,ID,99,408,No,No,0,159.7,83.0,27.15,155.4,121.0,13.21,255.7,114.0,11.51,8.4,3.0,2.27,1,False
949,CUST-950,AL,87,408,No,No,0,237.2,124.0,40.32,222.6,87.0,18.92,173.3,81.0,7.8,11.0,3.0,2.97,1,False
950,CUST-951,AK,108,415,No,No,0,103.0,129.0,17.51,242.3,103.0,20.6,170.2,89.0,7.66,7.9,3.0,2.13,1,False
951,CUST-952,VT,101,415,No,No,0,153.8,89.0,26.15,234.0,89.0,19.89,196.3,77.0,8.83,11.6,2.0,3.13,4,False
952,CUST-953,PA,53,415,No,No,0,205.1,86.0,34.87,160.5,95.0,13.64,149.5,142.0,6.73,10.7,2.0,2.89,3,False
953,CUST-954,AK,132,415,No,Yes,39,175.7,93.0,29.87,187.2,94.0,15.91,225.5,118.0,10.15,8.6,3.0,2.32,2,False
954,CUST-955,CA,158,510,No,No,0,155.9,123.0,26.5,224.2,112.0,19.06,221.0,116.0,9.95,8.6,8.0,2.32,2,False
955,CUST-956,MS,114,415,No,Yes,34,154.4,109.0,26.25,221.4,142.0,18.82,208.5,103.0,9.38,10.3,5.0,2.78,0,False
956,CUST-957,AR,77,415,No,Yes,23,209.7,73.0,35.65,183.6,63.0,15.61,205.5,111.0,9.25,7.1,3.0,1.92,2,False
957,CUST-958,NV,144,415,Yes,No,0,150.0,69.0,25.5,285.9,73.0,24.3,190.6,121.0,8.58,9.4,15.0,2.54,0,False
958,CUST-959,AL,91,510,No,Yes,23,232.4,97.0,39.51,186.0,88.0,15.81,190.5,128.0,8.57,12.3,3.0,3.32,3,False
959,CUST-960,GA,58,408,No,No,0,165.4,100.0,28.12,115.7,87.0,9.83,193.8,118.0,8.72,12.8,5.0,3.46,2,False
960,CUST-961,AR,5,415,No,No,0,199.2,106.0,33.86,187.3,12.0,15.92,214.0,85.0,9.63,13.3,3.0,3.59,3,False
961,CUST-962,MA,97,408,No,No,0,217.6,81.0,36.99,320.5,51.0,27.24,150.7,110.0,6.78,4.2,3.0,1.13,0,False
962,CUST-963,NJ,107,415,No,No,0,212.1,95.0,36.06,150.1,88.0,12.76,219.8,111.0,9.89,7.7,2.0,2.08,3,False
963,CUST-964,MO,142,415,No,Yes,30,154.0,75.0,26.18,165.8,97.0,14.09,270.0,83.0,12.15,10.8,5.0,2.92,1,False
964,CUST-965,NY,9,408,No,Yes,31,193.8,130.0,32.95,202.6,98.0,17.22,191.2,102.0,8.6,13.3,2.0,3.59,1,False
965,CUST-966,AZ,73,415,No,No,0,175.4,130.0,29.82,248.1,105.0,21.09,122.4,85.0,5.51,12.2,4.0,3.29,0,False
966,CUST-967,NJ,48,510,No,Yes,22,152.0,63.0,25.84,258.8,131.0,22.0,263.2,109.0,11.84,15.7,5.0,4.24,2,True
967,CUST-968,WV,43,408,No,No,0,230.2,147.0,39.13,186.7,121.0,15.87,128.4,100.0,5.78,9.2,3.0,2.48,0,False
968,CUST-969,NM,122,408,No,Yes,33,174.9,103.0,29.73,248.2,105.0,21.1,164.6,116.0,7.41,13.5,3.0,3.65,1,True
969,CUST-970,SC,93,415,No,No,0,190.2,68.0,32.33,262.2,64.0,22.29,130.0,92.0,5.85,8.8,4.0,2.38,0,False
970,CUST-971,VT,85,415,No,No,0,176.4,122.0,29.99,224.9,123.0,19.12,219.6,50.0,9.88,11.5,1.0,3.11,1,False
971,CUST-972,TN,59,415,No,No,0,160.9,95.0,27.35,251.2,65.0,21.35,273.4,97.0,12.3,5.0,5.0,1.35,3,False
972,CUST-973,LA,87,415,No,No,0,228.7,90.0,38.88,163.0,99.0,13.86,154.1,90.0,6.93,11.8,3.0,3.19,1,False
973,CUST-974,OH,137,408,No,No,0,144.0,90.0,24.48,181.6,100.0,15.44,128.1,93.0,5.76,12.3,2.0,3.32,0,False
974,CUST-975,OR,21,510,No,Yes,31,135.9,90.0,23.1,271.0,84.0,23.04,179.1,89.0,8.06,9.5,7.0,2.57,6,False
975,CUST-976,DE,129,510,No,No,0,334.3,118.0,56.83,192.1,104.0,16.33,191.0,83.0,8.59,10.4,6.0,2.81,0,True
976,CUST-977,KY,104,415,No,No,0,130.5,77.0,22.19,131.2,117.0,11.15,264.7,63.0,11.91,13.0,6.0,3.51,0,False
977,CUST-978,GA,93,408,No,Yes,21,134.2,105.0,22.81,162.5,128.0,13.81,186.6,90.0,8.4,11.8,2.0,3.19,4,True
978,CUST-979,VT,63,415,No,No,0,278.0,102.0,47.26,266.4,114.0,22.64,224.1,118.0,10.08,13.1,4.0,3.54,4,True
979,CUST-980,OR,161,415,No,No,0,105.4,70.0,17.92,214.8,122.0,18.26,223.6,126.0,10.06,7.8,5.0,2.11,0,False
980,CUST-981,TX,50,510,No,No,0,188.9,94.0,32.11,203.9,104.0,17.33,151.8,124.0,6.83,11.6,8.0,3.13,3,False
981,CUST-982,MO,103,408,No,Yes,24,111.8,85.0,19.01,239.6,102.0,20.37,268.3,81.0,12.07,6.9,4.0,1.86,1,False
982,CUST-983,ND,84,415,No,Yes,33,159.1,106.0,27.05,149.8,101.0,12.73,213.4,108.0,9.6,13.0,18.0,3.51,1,False
983,CUST-984,MN,92,510,No,No,0,212.4,105.0,36.11,224.6,118.0,19.09,221.3,105.0,9.96,9.0,4.0,2.43,1,False
984,CUST-985,NV,77,415,No,No,0,142.3,112.0,24.19,306.3,111.0,26.04,196.5,82.0,8.84,9.9,1.0,2.67,1,False
985,CUST-986,NY,64,415,Yes,No,0,346.8,55.0,58.96,249.5,79.0,21.21,275.4,102.0,12.39,13.3,9.0,3.59,1,True
986,CUST-987,FL,159,415,No,Yes,15,113.9,102.0,19.36,145.3,146.0,12.35,195.2,137.0,8.78,11.8,9.0,3.19,1,False
987,CUST-988,KS,110,415,Yes,Yes,27,267.9,103.0,45.54,263.3,74.0,22.38,178.1,106.0,8.01,8.3,2.0,2.24,1,True
988,CUST-989,NV,138,510,No,No,0,171.4,117.0,29.14,115.2,128.0,9.79,224.5,115.0,10.1,17.0,4.0,4.59,3,False
989,CUST-990,NV,178,408,No,No,0,275.4,150.0,46.82,187.5,62.0,15.94,147.1,126.0,6.62,13.6,3.0,3.67,1,False
990,CUST-991,SC,38,415,No,Yes,31,197.2,118.0,33.52,249.9,70.0,21.24,298.9,104.0,13.45,3.9,2.0,1.05,0,False
991,CUST-992,MI,50,415,No,Yes,35,192.6,97.0,32.74,135.2,101.0,11.49,216.2,101.0,9.73,7.9,2.0,2.13,2,False
992,CUST-993,MI,45,510,No,Yes,26,91.7,104.0,15.59,150.6,119.0,12.8,63.3,103.0,2.85,7.7,5.0,2.08,1,False
993,CUST-994,TN,70,510,No,No,0,126.3,99.0,21.47,141.6,106.0,12.04,255.9,96.0,11.52,9.6,2.0,2.59,0,False
994,CUST-995,NY,147,510,No,Yes,33,251.5,107.0,42.76,234.1,110.0,19.9,213.4,87.0,9.6,10.4,6.0,2.81,3,False
995,CUST-996,NV,94,510,No,No,0,190.6,108.0,32.4,152.3,95.0,12.95,144.7,97.0,6.51,7.5,5.0,2.03,1,False
996,CUST-997,IL,179,510,No,No,0,116.1,101.0,19.74,201.8,99.0,17.15,181.9,103.0,8.19,11.6,5.0,3.13,0,False
997,CUST-998,MS,116,415,No,No,0,217.3,91.0,36.94,216.1,95.0,18.37,148.1,76.0,6.66,11.3,3.0,3.05,2,False
998,CUST-999,ND,59,510,No,No,0,179.4,80.0,30.5,232.5,99.0,19.76,175.8,105.0,7.91,14.7,3.0,3.97,0,False
999,CUST-1000,NC,165,415,No,No,0,207.7,109.0,35.31,164.8,94.0,14.01,54.5,91.0,2.45,7.9,3.0,2.13,0,False
1000,CUST-1001,MI,133,408,No,No,0,277.3,138.0,47.14,228.4,117.0,19.41,117.3,103.0,5.28,12.8,4.0,3.46,2,True
1001,CUST-1002,TN,140,415,No,No,0,125.3,84.0,21.3,167.6,121.0,14.25,260.6,94.0,11.73,8.4,4.0,2.27,1,False
1002,CUST-1003,VT,93,408,No,Yes,32,138.1,91.0,23.48,167.3,72.0,14.22,238.9,115.0,10.75,6.8,3.0,1.84,2,False
1003,CUST-1004,OK,52,510,No,Yes,38,169.3,88.0,28.78,225.9,97.0,19.2,172.0,86.0,7.74,8.2,3.0,2.21,0,False
1004,CUST-1005,DE,64,415,No,Yes,27,201.3,101.0,34.22,143.8,89.0,12.22,150.2,127.0,6.76,12.3,3.0,3.32,1,False
1005,CUST-1006,ND,12,510,Yes,No,0,216.7,117.0,36.84,116.5,126.0,9.9,220.0,110.0,9.9,9.8,4.0,2.65,2,False
1006,CUST-1007,OR,48,415,No,No,0,190.4,92.0,32.37,317.5,85.0,26.99,133.4,113.0,6.0,8.3,4.0,2.24,2,False
1007,CUST-1008,NY,181,408,No,No,0,143.3,91.0,24.36,195.5,58.0,16.62,223.3,95.0,10.05,6.0,7.0,1.62,1,False
1008,CUST-1009,MO,168,415,No,Yes,42,97.4,57.0,16.56,203.6,98.0,17.31,173.9,124.0,7.83,11.4,2.0,3.08,2,False
1009,CUST-1010,FL,155,415,No,No,0,181.4,111.0,30.84,167.7,92.0,14.25,168.5,122.0,7.58,11.3,3.0,3.05,3,False
1010,CUST-1011,ND,105,510,No,No,0,246.4,83.0,41.89,256.2,101.0,21.78,169.0,151.0,7.61,3.8,4.0,1.03,0,False
1011,CUST-1012,NY,11,415,No,No,0,143.4,130.0,24.38,289.4,50.0,24.6,194.0,100.0,8.73,9.7,6.0,2.62,2,False
1012,CUST-1013,ND,182,415,No,No,0,104.9,111.0,17.83,198.5,120.0,16.87,258.2,91.0,11.62,8.0,5.0,2.16,2,False
1013,CUST-1014,NY,104,415,No,No,0,156.2,93.0,26.55,193.0,54.0,16.41,222.7,94.0,10.02,13.1,5.0,3.54,1,False
1014,CUST-1015,OH,102,415,No,No,0,114.8,125.0,19.52,81.9,126.0,6.96,304.3,101.0,13.69,12.0,4.0,3.24,0,False
1015,CUST-1016,AL,122,415,No,No,0,232.5,96.0,39.53,205.5,120.0,17.47,213.7,91.0,9.62,11.9,2.0,3.21,0,False
1016,CUST-1017,SC,41,415,No,No,0,143.6,117.0,24.41,152.4,108.0,12.95,194.4,110.0,8.75,8.6,3.0,2.32,1,False
1017,CUST-1018,GA,132,415,No,No,0,176.7,132.0,30.04,244.1,80.0,20.75,176.3,120.0,7.93,9.1,4.0,2.46,2,False
1018,CUST-1019,WY,76,415,No,No,0,263.4,148.0,44.78,230.3,69.0,19.58,170.6,101.0,7.68,11.4,5.0,3.08,1,True
1019,CUST-1020,WV,13,415,No,No,0,146.4,74.0,24.89,148.5,92.0,12.62,216.7,96.0,9.75,11.3,3.0,3.05,1,False
1020,CUST-1021,HI,115,415,No,Yes,33,145.0,72.0,24.65,194.5,157.0,16.53,242.3,138.0,10.9,14.2,3.0,3.83,2,False
1021,CUST-1022,WV,67,408,No,No,0,167.8,91.0,28.53,167.7,69.0,14.25,110.3,71.0,4.96,8.4,12.0,2.27,1,False
1022,CUST-1023,LA,154,510,No,No,0,166.9,99.0,28.37,154.9,97.0,13.17,189.4,89.0,8.52,7.2,5.0,1.94,0,False
1023,CUST-1024,AR,100,510,No,No,0,142.5,87.0,24.23,195.7,88.0,16.63,122.1,117.0,5.49,7.8,8.0,2.11,2,False
1024,CUST-1025,AK,146,510,Yes,No,0,133.0,65.0,22.61,262.8,93.0,22.34,214.3,128.0,9.64,11.2,3.0,3.02,1,False
1025,CUST-1026,DC,148,415,No,Yes,11,252.9,129.0,42.99,284.3,88.0,24.17,262.8,99.0,11.83,12.3,1.0,3.32,1,False
1026,CUST-1027,AL,67,415,No,Yes,28,95.0,94.0,16.15,291.2,73.0,24.75,159.6,114.0,7.18,10.0,2.0,2.7,2,False
1027,CUST-1028,UT,161,510,Yes,No,0,194.2,106.0,33.01,249.4,105.0,21.2,254.9,129.0,11.47,12.9,1.0,3.48,1,True
1028,CUST-1029,KS,70,415,No,No,0,222.8,114.0,37.88,215.9,113.0,18.35,223.5,122.0,10.06,0.0,0.0,0.0,1,False
1029,CUST-1030,MN,116,510,No,No,0,201.8,82.0,34.31,231.5,95.0,19.68,226.1,130.0,10.17,16.5,5.0,4.46,0,False
1030,CUST-1031,VA,99,415,No,Yes,42,216.0,125.0,36.72,232.3,104.0,19.75,215.5,100.0,9.7,9.3,4.0,2.51,2,True
1031,CUST-1032,UT,87,415,No,No,0,146.3,108.0,24.87,171.8,102.0,14.6,167.5,66.0,7.54,5.3,9.0,1.43,1,False
1032,CUST-1033,IN,87,510,No,No,0,234.8,85.0,39.92,140.9,91.0,11.98,204.3,93.0,9.19,9.5,5.0,2.57,1,False
1033,CUST-1034,CT,70,408,No,No,0,198.6,111.0,33.76,213.9,115.0,18.18,171.2,105.0,7.7,10.6,6.0,2.86,2,False
1034,CUST-1035,DE,131,408,No,No,0,94.4,80.0,16.05,215.1,101.0,18.28,179.7,108.0,8.09,13.1,9.0,3.54,2,False
1035,CUST-1036,VT,119,510,No,No,0,190.4,74.0,32.37,215.6,113.0,18.33,161.2,111.0,7.25,10.0,1.0,2.7,2,False
1036,CUST-1037,MO,119,408,No,Yes,32,142.6,77.0,24.24,208.2,126.0,17.7,171.0,102.0,7.69,12.0,2.0,3.24,3,False
1037,CUST-1038,RI,87,510,Yes,No,0,134.2,80.0,22.81,165.0,71.0,14.03,173.1,102.0,7.79,10.7,5.0,2.89,0,False
1038,CUST-1039,CA,112,415,No,No,0,111.9,92.0,19.02,114.0,143.0,9.69,146.8,79.0,6.61,14.1,3.0,3.81,5,True
1039,CUST-1040,RI,75,415,No,No,0,122.8,89.0,20.88,211.3,104.0,17.96,261.4,91.0,11.76,10.7,2.0,2.89,2,False
1040,CUST-1041,CT,150,510,No,No,0,189.3,77.0,32.18,220.9,105.0,18.78,238.7,117.0,10.74,9.2,5.0,2.48,4,False
1041,CUST-1042,IN,161,510,No,Yes,38,240.4,112.0,40.87,201.8,102.0,17.15,206.1,112.0,9.27,16.1,6.0,4.35,0,False
1042,CUST-1043,FL,91,510,Yes,Yes,24,93.5,112.0,15.9,183.4,128.0,15.59,240.7,133.0,10.83,9.9,3.0,2.67,0,False
1043,CUST-1044,KS,124,415,No,No,0,158.6,104.0,26.96,211.2,77.0,17.95,179.3,104.0,8.07,10.2,8.0,2.75,3,False
1044,CUST-1045,NY,94,510,Yes,No,0,243.2,109.0,41.34,147.0,88.0,12.5,94.9,99.0,4.27,7.2,4.0,1.94,4,False
1045,CUST-1046,TX,217,408,No,No,0,176.4,115.0,29.99,158.8,128.0,13.5,306.6,107.0,13.8,9.3,3.0,2.51,4,False
1046,CUST-1047,RI,158,510,No,No,0,220.9,129.0,37.55,242.2,108.0,20.59,233.3,75.0,10.5,6.4,5.0,1.73,0,False
1047,CUST-1048,NV,102,415,No,No,0,144.4,87.0,24.55,266.5,128.0,22.65,217.6,59.0,9.79,7.1,7.0,1.92,0,False
1048,CUST-1049,UT,85,510,No,No,0,212.3,107.0,36.09,228.4,103.0,19.41,163.3,116.0,7.35,7.7,3.0,2.08,0,False
1049,CUST-1050,OK,79,510,No,No,0,147.0,72.0,24.99,165.7,102.0,14.08,243.2,107.0,10.94,8.4,9.0,2.27,1,False
1050,CUST-1051,MN,139,510,No,Yes,25,96.2,112.0,16.35,178.9,70.0,15.21,182.1,84.0,8.19,12.9,10.0,3.48,2,False
1051,CUST-1052,NC,103,415,No,No,0,263.4,118.0,44.78,179.1,69.0,15.22,214.7,112.0,9.66,10.3,2.0,2.78,0,False
1052,CUST-1053,OR,98,415,Yes,No,0,12.5,67.0,2.13,256.6,90.0,21.81,169.4,88.0,7.62,7.7,9.0,2.08,1,False
1053,CUST-1054,NH,78,408,No,No,0,162.3,116.0,27.59,192.4,86.0,16.35,240.6,100.0,10.83,10.1,3.0,2.73,2,False
1054,CUST-1055,AK,50,408,No,No,0,183.6,107.0,31.21,58.6,118.0,4.98,202.6,99.0,9.12,8.7,3.0,2.35,1,False
1055,CUST-1056,OR,161,415,No,No,0,178.1,109.0,30.28,146.5,86.0,12.45,137.6,78.0,6.19,8.5,2.0,2.3,1,False
1056,CUST-1057,KS,67,408,No,No,0,201.4,101.0,34.24,97.6,122.0,8.3,202.5,119.0,9.11,7.0,3.0,1.89,0,False
1057,CUST-1058,WV,86,415,No,Yes,38,123.0,158.0,20.91,133.9,119.0,11.38,138.2,103.0,6.22,13.3,4.0,3.59,1,False
1058,CUST-1059,GA,92,510,No,No,0,208.0,125.0,35.36,198.9,76.0,16.91,76.4,97.0,3.44,8.6,6.0,2.32,0,False
1059,CUST-1060,NM,174,415,No,No,0,239.2,72.0,40.66,188.5,124.0,16.02,105.6,116.0,4.75,8.8,3.0,2.38,1,False
1060,CUST-1061,OH,124,510,No,No,0,193.0,97.0,32.81,89.8,99.0,7.63,172.8,104.0,7.78,15.3,3.0,4.13,1,False
1061,CUST-1062,ND,132,415,No,Yes,31,174.5,101.0,29.67,245.6,105.0,20.88,172.8,76.0,7.78,10.3,9.0,2.78,1,False
1062,CUST-1063,RI,190,415,No,Yes,26,116.7,71.0,19.84,145.9,88.0,12.4,175.1,103.0,7.88,9.9,3.0,2.67,1,False
1063,CUST-1064,HI,101,510,No,No,0,93.8,127.0,15.95,150.0,104.0,12.75,241.1,116.0,10.85,10.7,2.0,2.89,1,False
1064,CUST-1065,WY,185,415,Yes,Yes,30,154.1,114.0,26.2,118.7,106.0,10.09,258.4,105.0,11.63,12.9,3.0,3.48,2,False
1065,CUST-1066,NY,68,415,No,Yes,29,239.5,82.0,40.72,203.8,105.0,17.32,167.8,70.0,7.55,9.9,6.0,2.67,0,False
1066,CUST-1067,KS,117,510,No,Yes,25,216.0,140.0,36.72,224.1,69.0,19.05,267.9,112.0,12.06,11.8,4.0,3.19,0,False
1067,CUST-1068,LA,118,408,No,No,0,187.4,97.0,31.86,177.8,89.0,15.11,233.4,97.0,10.5,12.2,6.0,3.29,1,False
1068,CUST-1069,PA,124,415,No,No,0,167.4,119.0,28.46,233.2,143.0,19.82,109.6,115.0,4.93,10.3,5.0,2.78,0,False
1069,CUST-1070,NV,22,510,No,No,0,160.4,108.0,27.27,218.1,88.0,18.54,192.9,115.0,8.68,12.5,4.0,3.38,1,False
1070,CUST-1071,MN,75,415,No,No,0,143.2,92.0,24.34,209.1,142.0,17.77,173.0,96.0,7.79,11.9,9.0,3.21,1,False
1071,CUST-1072,PA,134,408,No,No,0,205.3,122.0,34.9,240.5,155.0,20.44,179.1,107.0,8.06,5.0,9.0,1.35,1,False
1072,CUST-1073,MO,164,408,No,Yes,25,219.1,88.0,37.25,151.5,99.0,12.88,50.1,60.0,2.25,14.3,6.0,3.86,1,False
1073,CUST-1074,NY,44,510,No,No,0,143.2,77.0,24.34,169.8,114.0,14.43,215.8,77.0,9.71,7.6,4.0,2.05,1,False
1074,CUST-1075,ME,177,415,No,No,0,232.8,106.0,39.58,175.2,97.0,14.89,212.2,77.0,9.55,12.5,7.0,3.38,2,False
1075,CUST-1076,NH,110,408,No,No,0,162.0,81.0,27.54,247.5,89.0,21.04,155.5,99.0,7.0,8.9,8.0,2.4,0,False
1076,CUST-1077,WY,53,415,No,Yes,27,25.9,119.0,4.4,206.5,96.0,17.55,228.1,64.0,10.26,6.5,7.0,1.76,1,False
1077,CUST-1078,NY,108,415,No,No,0,154.2,123.0,26.21,112.3,86.0,9.55,246.4,75.0,11.09,15.4,4.0,4.16,4,True
1078,CUST-1079,ME,80,408,No,No,0,322.3,113.0,54.79,222.0,95.0,18.87,162.8,123.0,7.33,6.7,8.0,1.81,0,True
1079,CUST-1080,MN,158,408,No,No,0,209.9,112.0,35.68,221.3,82.0,18.81,210.0,93.0,9.45,8.2,3.0,2.21,1,False
1080,CUST-1081,OH,114,415,No,No,0,191.5,88.0,32.56,175.2,78.0,14.89,220.3,118.0,9.91,0.0,0.0,0.0,0,False
1081,CUST-1082,NC,64,408,No,Yes,19,291.1,150.0,49.49,226.7,123.0,19.27,219.1,67.0,9.86,7.5,2.0,2.03,1,False
1082,CUST-1083,SD,88,415,No,No,0,215.6,115.0,36.65,216.2,85.0,18.38,171.3,65.0,7.71,11.8,1.0,3.19,3,False
1083,CUST-1084,UT,82,510,Yes,No,0,208.8,101.0,35.5,213.7,87.0,18.16,175.1,86.0,7.88,12.4,6.0,3.35,3,False
